card_id,account_id,card_type,card_number,expiry_date,cvv,status
3880,2758,Debit,5.67488E+11,1930-06-01,184,Blocked
3881,128,Debit,4.10357E+18,2028-11-01,241,Blocked
3882,6356,Credit,4.75994E+12,1933-02-01,842,Blocked
3883,1094,Credit,6.30479E+11,1933-09-01,848,Active
3884,2057,Credit,3.50916E+15,1934-05-01,995,Blocked
3885,968,Debit,3.56915E+15,1934-12-01,907,Active
3886,5279,Credit,3.56569E+15,2027-05-01,878,Blocked
3887,5359,Credit,4.15903E+18,1930-12-01,655,Blocked
3888,5106,Debit,3.88435E+13,1934-11-01,590,Blocked
3889,235,Debit,3.02316E+13,2027-05-01,560,Active
3890,784,Credit,3.75743E+14,2026-07-01,925,Blocked
3891,2463,Credit,4.87733E+12,1930-06-01,589,Blocked
3892,3045,Credit,4.63447E+18,2028-05-01,937,Blocked
3893,6858,Debit,4.31691E+15,1931-12-01,291,Active
3894,405,Credit,1.80033E+14,1933-06-01,762,Blocked
3895,527,Credit,3.03834E+13,1932-06-01,502,Active
3896,6054,Credit,4.81445E+15,1930-01-01,369,Blocked
3897,1975,Debit,2.38679E+15,1930-06-01,996,Active
3898,4727,Credit,4.78386E+12,1930-04-01,397,Blocked
3899,5310,Credit,3.51103E+15,2029-06-01,167,Blocked
3900,5638,Debit,4.48414E+12,2025-09-01,560,Active
3901,2827,Credit,4.06679E+18,1932-04-01,402,Blocked
3902,3018,Debit,4.65577E+18,2028-12-01,759,Blocked
3903,1663,Debit,3.02107E+13,1933-03-01,977,Active
3904,2571,Debit,6.55213E+15,1930-10-01,123,Blocked
3905,2121,Credit,4.58788E+15,1933-07-01,181,Blocked
3906,1482,Credit,3.74734E+14,2027-08-01,917,Active
3907,4355,Credit,4.32409E+15,1934-10-01,649,Active
3908,5223,Debit,3.83056E+13,1933-03-01,455,Active
3909,5805,Credit,4.30034E+18,2026-09-01,227,Active
3910,980,Debit,2.23343E+15,1931-05-01,743,Active
3911,6827,Credit,4.17322E+12,2025-11-01,862,Active
3912,3538,Debit,3.50681E+15,2027-09-01,564,Active
3913,1988,Debit,3.53744E+15,2028-10-01,633,Active
3914,584,Credit,4.95593E+15,1933-08-01,850,Blocked
3915,3817,Debit,2.28475E+15,1934-12-01,611,Active
3916,4815,Debit,6.01174E+15,1933-10-01,525,Active
3917,2272,Debit,3.53052E+15,1932-05-01,302,Blocked
3918,3826,Credit,3.54141E+15,1931-11-01,528,Blocked
3919,233,Credit,3.56409E+15,1930-03-01,946,Blocked
3920,6570,Credit,4.64613E+15,1930-07-01,815,Active
3921,5288,Credit,4.12307E+15,2029-10-01,673,Blocked
3922,2846,Debit,5.02061E+11,1935-04-01,237,Active
3923,1923,Debit,5.68777E+11,2025-09-01,266,Active
3924,211,Credit,3.74601E+14,1935-07-01,928,Active
3925,6487,Debit,6.01143E+15,2027-10-01,389,Blocked
3926,2769,Debit,4.21085E+15,2029-05-01,988,Blocked
3927,482,Debit,4.93923E+18,2026-07-01,301,Blocked
3928,3973,Debit,3.63062E+13,2027-05-01,304,Blocked
3929,985,Debit,3.51307E+15,1935-06-01,323,Active
3930,5546,Debit,4.17608E+15,2029-04-01,824,Blocked
3931,1895,Credit,4.97546E+18,1930-07-01,367,Blocked
3932,2244,Debit,3.50544E+15,2026-12-01,381,Blocked
3933,6635,Credit,4.88017E+15,1931-08-01,490,Blocked
3934,1459,Debit,3.01101E+13,1934-02-01,769,Active
3935,2655,Debit,4.92764E+15,2029-08-01,369,Blocked
3936,1787,Credit,4.44107E+15,1930-09-01,683,Blocked
3937,3649,Credit,4.03245E+15,1934-08-01,549,Blocked
3938,1557,Debit,4.65749E+12,2026-01-01,397,Active
3939,2137,Debit,2.13165E+14,1930-06-01,546,Blocked
3940,1746,Debit,6.51289E+15,1930-11-01,933,Active
3941,5027,Debit,1.80048E+14,2028-11-01,508,Active
3942,4978,Credit,3.59867E+15,2028-12-01,721,Blocked
3943,1855,Credit,4.96922E+15,1932-01-01,308,Blocked
3944,1175,Debit,4.52937E+12,1930-11-01,179,Active
3945,5735,Credit,3.50196E+15,1934-04-01,195,Blocked
3946,6625,Credit,4.90128E+15,1933-11-01,712,Blocked
3947,2707,Credit,4.58336E+15,1934-08-01,995,Blocked
3948,2614,Credit,3.40151E+14,1934-12-01,105,Blocked
3949,6047,Credit,4.28078E+12,1931-09-01,853,Active
3950,3058,Debit,3.58708E+15,2028-10-01,357,Active
3951,430,Credit,4.99257E+12,1935-02-01,488,Active
3952,6547,Debit,2.23622E+15,2028-04-01,486,Active
3953,3163,Credit,2.13183E+14,1935-07-01,720,Active
3954,176,Credit,1.80056E+14,1930-02-01,571,Active
3955,2620,Debit,3.76881E+14,2027-11-01,737,Blocked
3956,6088,Debit,3.64796E+13,2026-05-01,168,Active
3957,668,Credit,3.01871E+13,2028-06-01,264,Active
3958,6042,Credit,4.5342E+15,1932-06-01,941,Active
3959,3708,Debit,3.54396E+15,1932-12-01,110,Blocked
3960,6260,Debit,3.86707E+13,1934-12-01,938,Blocked
3961,2908,Credit,3.71468E+14,1932-03-01,772,Active
3962,6585,Credit,4.328E+12,2027-09-01,989,Blocked
3963,4896,Credit,3.5166E+15,1932-06-01,428,Active
3964,6086,Debit,3.57326E+15,1930-03-01,555,Active
3965,2563,Debit,4.09468E+18,1932-02-01,780,Blocked
3966,3942,Credit,3.05568E+13,2027-04-01,366,Blocked
3967,3,Debit,3.01389E+13,1931-02-01,340,Active
3968,3748,Credit,3.45601E+14,1933-11-01,423,Blocked
3969,4157,Debit,2.28753E+15,1931-01-01,573,Blocked
3970,4505,Debit,3.62066E+13,1933-05-01,447,Blocked
3971,1791,Credit,3.79074E+14,1931-09-01,972,Blocked
3972,2931,Debit,2.71239E+15,1933-06-01,326,Active
3973,5840,Credit,3.47679E+14,2027-10-01,691,Blocked
3974,6702,Credit,4.10124E+15,2027-04-01,502,Active
3975,2059,Debit,3.52609E+15,1930-06-01,164,Active
3976,4306,Credit,4.30931E+12,1935-08-01,802,Active
3977,5047,Debit,3.61152E+13,2029-12-01,996,Blocked
3978,3377,Credit,6.39076E+11,1930-04-01,225,Blocked
3979,1391,Credit,6.52908E+15,1931-03-01,612,Active
3980,1016,Debit,3.76235E+14,1931-11-01,544,Blocked
3981,6659,Credit,6.01136E+15,1932-05-01,602,Active
3982,4878,Credit,6.01136E+15,2026-03-01,567,Blocked
3983,1038,Debit,3.02073E+13,1931-10-01,349,Blocked
3984,1953,Debit,3.50787E+15,1933-09-01,108,Blocked
3985,5432,Debit,4.15949E+15,1931-10-01,673,Blocked
3986,4004,Debit,4.76201E+12,1934-02-01,368,Blocked
3987,1567,Debit,6.53108E+15,2029-12-01,824,Blocked
3988,2689,Debit,3.05833E+13,1930-01-01,922,Blocked
3989,6819,Debit,4.57458E+15,1931-02-01,831,Active
3990,3211,Debit,4.06357E+15,1935-01-01,282,Blocked
3991,6720,Credit,3.57341E+15,2026-07-01,149,Blocked
3992,6564,Credit,4.69211E+12,2029-06-01,736,Blocked
3993,3282,Credit,3.55483E+15,1933-10-01,703,Blocked
3994,1152,Credit,2.23638E+15,2029-12-01,510,Active
3995,3012,Debit,1.8006E+14,1930-12-01,250,Blocked
3996,896,Credit,3.57153E+15,2029-03-01,699,Active
3997,4201,Debit,4.81352E+18,1935-08-01,725,Active
3998,3299,Debit,2.29342E+15,2026-12-01,151,Active
3999,5818,Credit,4.18791E+15,2028-03-01,825,Active
4000,5298,Debit,3.40396E+14,1933-09-01,736,Active
4001,2548,Credit,4.79759E+12,1930-03-01,620,Blocked
4002,4960,Debit,6.01158E+15,2028-03-01,856,Blocked
4003,776,Credit,3.61932E+13,1933-08-01,688,Blocked
4004,6471,Credit,4.61177E+15,2026-10-01,462,Blocked
4005,2160,Credit,4.60042E+18,1930-06-01,214,Blocked
4006,1710,Debit,4.99186E+12,1935-05-01,711,Blocked
4007,2456,Debit,3.45806E+14,1930-07-01,525,Blocked
4008,5403,Credit,3.58913E+15,2029-04-01,341,Blocked
4009,3273,Credit,3.55852E+15,1930-04-01,367,Active
4010,5860,Debit,4.831E+12,1931-03-01,691,Blocked
4011,342,Credit,3.7934E+14,2025-10-01,460,Blocked
4012,6370,Debit,4.49213E+18,1932-05-01,450,Blocked
4013,6428,Debit,3.56987E+15,2027-03-01,475,Active
4014,3093,Credit,3.57919E+15,1932-06-01,691,Blocked
4015,4498,Credit,2.71553E+15,1933-08-01,421,Active
4016,2124,Credit,4.79963E+15,1932-11-01,665,Blocked
4017,4925,Debit,4.80698E+15,2027-12-01,850,Blocked
4018,1423,Credit,1.80011E+14,1933-05-01,617,Blocked
4019,1684,Debit,3.49032E+14,1931-09-01,805,Active
4020,2005,Credit,5.44089E+15,1933-04-01,991,Active
4021,5718,Debit,5.48874E+15,1932-11-01,864,Active
4022,1774,Credit,1.80012E+14,2029-09-01,720,Blocked
4023,949,Credit,1.80052E+14,1930-11-01,626,Active
4024,3539,Credit,3.78419E+14,2025-10-01,972,Blocked
4025,2131,Debit,3.0454E+13,1930-05-01,116,Blocked
4026,5565,Credit,3.73106E+14,2026-05-01,381,Blocked
4027,857,Credit,5.29534E+15,1931-12-01,650,Blocked
4028,1040,Credit,4.51162E+18,1930-07-01,266,Active
4029,2173,Credit,3.50136E+15,1933-02-01,759,Active
4030,4489,Debit,4.28669E+12,2026-09-01,502,Blocked
4031,3018,Debit,3.03902E+13,1933-01-01,103,Blocked
4032,6926,Credit,6.56266E+15,1932-06-01,971,Blocked
4033,4934,Credit,3.54612E+15,1931-08-01,336,Active
4034,4765,Debit,4.98011E+15,1934-06-01,819,Blocked
4035,1936,Debit,6.56118E+15,1933-06-01,153,Active
4036,4500,Debit,3.65315E+13,2026-07-01,423,Active
4037,34,Credit,4.5652E+12,2029-03-01,974,Blocked
4038,1056,Credit,3.58661E+15,2026-03-01,501,Active
4039,1074,Credit,3.87713E+13,1930-05-01,509,Active
4040,849,Debit,3.05222E+13,1932-09-01,685,Active
4041,1220,Credit,2.23455E+15,1934-09-01,212,Active
4042,5293,Debit,6.55221E+15,1934-12-01,630,Active
4043,758,Credit,6.55221E+15,1933-02-01,135,Blocked
4044,2309,Debit,2.26956E+15,2026-01-01,330,Blocked
4045,2473,Credit,3.51303E+15,2027-11-01,223,Active
4046,2519,Credit,3.75721E+14,2029-01-01,970,Active
4047,6509,Credit,3.81638E+13,1934-09-01,985,Blocked
4048,6202,Debit,1.80016E+14,2027-12-01,107,Active
4049,379,Credit,3.5341E+15,1932-10-01,657,Active
4050,21,Debit,3.71518E+14,1931-02-01,718,Blocked
4051,3550,Credit,4.38258E+15,2028-12-01,954,Blocked
4052,3608,Debit,3.4242E+14,1932-06-01,904,Blocked
4053,1750,Credit,6.50453E+15,1930-06-01,312,Blocked
4054,1491,Credit,3.45635E+14,1930-03-01,658,Active
4055,6166,Credit,6.55668E+15,1935-05-01,890,Blocked
4056,1486,Credit,3.00993E+13,1935-07-01,401,Blocked
4057,4119,Debit,4.6871E+18,2026-05-01,635,Active
4058,1627,Credit,5.65324E+11,2027-05-01,421,Active
4059,3769,Debit,5.03832E+11,1934-09-01,202,Active
4060,2723,Debit,3.51024E+15,2026-02-01,518,Blocked
4061,6569,Credit,3.49344E+14,2028-08-01,679,Active
4062,1900,Debit,3.58046E+15,1930-12-01,577,Blocked
4063,3749,Credit,4.4027E+15,1935-02-01,282,Blocked
4064,6179,Debit,3.81399E+13,1930-09-01,246,Blocked
4065,4253,Debit,4.00215E+15,2026-12-01,267,Active
4066,3520,Debit,3.54636E+15,1932-02-01,726,Active
4067,5406,Debit,4.96037E+12,2029-10-01,662,Blocked
4068,6186,Debit,3.52958E+15,1932-10-01,271,Blocked
4069,1709,Credit,5.3745E+15,2026-12-01,567,Blocked
4070,1998,Credit,3.78822E+14,2028-11-01,440,Active
4071,1592,Credit,3.53771E+15,1931-12-01,288,Active
4072,6047,Credit,3.52759E+15,1934-03-01,410,Blocked
4073,5371,Credit,3.55502E+15,1931-10-01,358,Blocked
4074,3704,Credit,4.91297E+12,2027-10-01,266,Active
4075,2829,Debit,2.1318E+14,2028-10-01,212,Active
4076,1658,Debit,3.59088E+15,1933-05-01,862,Blocked
4077,671,Debit,4.81318E+15,1931-12-01,393,Blocked
4078,3734,Debit,4.34362E+15,1931-07-01,587,Blocked
4079,6325,Debit,4.03032E+18,2027-06-01,768,Blocked
4080,234,Debit,6.76253E+11,1930-12-01,345,Active
4081,660,Debit,4.30825E+18,2026-05-01,460,Active
4082,96,Debit,4.45375E+18,2028-01-01,861,Active
4083,3903,Debit,4.95884E+18,1932-11-01,613,Blocked
4084,1418,Credit,3.76598E+14,1933-02-01,132,Blocked
4085,2334,Debit,3.00803E+13,2027-06-01,472,Blocked
4086,1441,Credit,4.63487E+12,2028-04-01,868,Blocked
4087,2977,Debit,2.71382E+15,1935-03-01,591,Active
4088,4942,Debit,4.02991E+12,1930-11-01,144,Blocked
4089,1950,Credit,4.48044E+18,1934-10-01,248,Active
4090,520,Credit,5.14722E+15,2026-12-01,210,Blocked
4091,3385,Credit,3.04853E+13,1930-09-01,643,Active
4092,858,Credit,5.02067E+11,1933-06-01,668,Active
4093,5449,Credit,4.93101E+18,1934-08-01,161,Active
4094,4254,Credit,4.42493E+18,1930-05-01,695,Active
4095,348,Credit,3.47806E+14,2027-01-01,100,Blocked
4096,6455,Debit,6.5363E+15,1931-09-01,947,Active
4097,6659,Credit,2.25386E+15,2026-12-01,336,Blocked
4098,6817,Debit,2.70268E+15,1930-05-01,418,Active
4099,2732,Credit,3.71863E+14,1935-03-01,910,Active
4100,6437,Credit,6.01117E+15,2027-05-01,588,Blocked
4101,456,Credit,4.53137E+15,2027-11-01,108,Blocked
4102,6565,Debit,3.54322E+15,1932-10-01,487,Active
4103,5061,Debit,3.02827E+13,1933-03-01,649,Active
4104,952,Debit,6.01115E+15,1934-09-01,978,Active
4105,4247,Debit,3.5081E+15,2028-01-01,380,Active
4106,2602,Credit,6.55217E+15,1934-06-01,834,Blocked
4107,4382,Credit,5.66813E+11,2027-03-01,426,Active
4108,2381,Credit,2.25166E+15,2028-03-01,110,Blocked
4109,4492,Credit,5.69817E+11,1930-02-01,475,Blocked
4110,619,Credit,6.01184E+15,1933-03-01,540,Active
4111,5899,Debit,3.56644E+15,2026-03-01,284,Blocked
4112,6122,Credit,3.55598E+15,1932-07-01,201,Blocked
4113,6202,Credit,3.47503E+14,1935-03-01,137,Active
4114,1984,Credit,3.51001E+15,2029-02-01,843,Active
4115,2815,Credit,3.77387E+14,1931-07-01,465,Active
4116,5397,Credit,4.5873E+18,1930-07-01,945,Active
4117,4805,Debit,3.52641E+15,1935-05-01,955,Active
4118,1274,Debit,3.54501E+15,1933-07-01,261,Active
4119,3567,Debit,3.69105E+13,1931-10-01,427,Active
4120,673,Debit,5.43292E+15,2028-04-01,801,Blocked
4121,5218,Debit,4.65984E+18,1932-07-01,759,Blocked
4122,1071,Credit,5.49042E+15,2026-10-01,766,Blocked
4123,5381,Debit,4.15577E+18,1932-02-01,854,Blocked
4124,4704,Credit,3.57345E+15,2028-02-01,151,Active
4125,6028,Debit,4.75973E+15,1933-01-01,579,Active
4126,821,Credit,4.14302E+15,1934-08-01,655,Blocked
4127,2064,Credit,4.03873E+15,1931-03-01,222,Active
4128,2918,Credit,4.6065E+15,2027-02-01,393,Blocked
4129,2109,Credit,3.56717E+15,2025-10-01,281,Active
4130,5315,Credit,5.83803E+11,2026-06-01,176,Active
4131,6892,Debit,4.12607E+15,2028-11-01,272,Blocked
4132,537,Debit,6.54782E+15,2028-09-01,231,Active
4133,4739,Credit,4.73938E+15,1932-03-01,716,Active
4134,4213,Credit,3.65351E+13,2028-02-01,673,Blocked
4135,1138,Debit,3.41677E+14,1931-11-01,159,Active
4136,1999,Debit,2.13182E+14,1934-07-01,868,Blocked
4137,2485,Credit,4.69025E+15,2026-05-01,829,Blocked
4138,4811,Debit,6.58252E+15,2026-08-01,509,Active
4139,4406,Credit,2.71609E+15,1933-12-01,271,Blocked
4140,3876,Credit,6.52278E+15,2025-10-01,524,Active
4141,1152,Credit,4.10276E+15,2028-02-01,284,Active
4142,5321,Credit,3.74613E+14,2028-12-01,521,Active
4143,5233,Debit,4.89967E+15,1933-07-01,594,Blocked
4144,351,Debit,4.8601E+15,1931-03-01,701,Active
4145,2780,Credit,3.53197E+15,1933-03-01,970,Blocked
4146,721,Debit,3.04975E+13,1935-04-01,106,Blocked
4147,4747,Debit,4.28017E+15,1932-07-01,716,Blocked
4148,3631,Debit,2.70469E+15,2029-03-01,329,Blocked
4149,1893,Debit,3.02984E+13,2029-07-01,305,Blocked
4150,3387,Debit,2.69436E+15,1931-01-01,488,Blocked
4151,5754,Debit,4.36491E+15,2026-05-01,615,Blocked
4152,5619,Credit,4.46576E+15,1935-08-01,205,Active
4153,3964,Debit,3.02314E+13,2028-07-01,444,Active
4154,4063,Debit,3.50355E+15,2026-03-01,264,Blocked
4155,6064,Credit,3.59593E+15,2027-02-01,594,Blocked
4156,4748,Debit,4.49816E+12,2029-01-01,997,Active
4157,6139,Credit,3.5088E+15,2028-01-01,916,Blocked
4158,1326,Credit,3.59486E+15,1930-12-01,575,Active
4159,2243,Debit,3.02109E+13,1931-12-01,458,Active
4160,6356,Debit,3.00567E+13,1934-02-01,366,Active
4161,5115,Debit,6.01152E+15,2027-09-01,138,Active
4162,2589,Debit,3.75312E+14,1932-05-01,459,Blocked
4163,4887,Debit,5.79807E+11,1934-05-01,538,Active
4164,2958,Credit,4.73063E+18,2026-11-01,770,Active
4165,922,Debit,3.61565E+13,1931-11-01,480,Active
4166,3892,Debit,3.02693E+13,1932-06-01,314,Active
4167,4591,Debit,3.78128E+14,1935-06-01,386,Active
4168,4173,Credit,1.80048E+14,1933-03-01,383,Active
4169,4249,Credit,4.89405E+15,2025-12-01,811,Blocked
4170,2207,Credit,3.56853E+15,2028-03-01,456,Blocked
4171,1188,Debit,2.246E+15,1932-08-01,868,Active
4172,4972,Credit,3.58955E+15,2027-06-01,412,Active
4173,5145,Credit,3.5178E+15,2028-11-01,954,Active
4174,3753,Credit,4.63431E+18,2029-07-01,277,Active
4175,6884,Credit,5.34354E+15,2027-08-01,394,Active
4176,2209,Credit,4.39889E+18,2028-01-01,635,Active
4177,317,Debit,4.64041E+15,2027-06-01,827,Blocked
4178,4066,Credit,2.13146E+14,1934-04-01,376,Active
4179,224,Debit,2.44153E+15,1931-06-01,784,Blocked
4180,478,Debit,3.53901E+15,1931-10-01,795,Active
4181,1940,Debit,4.10996E+15,1933-08-01,298,Blocked
4182,5048,Debit,2.62981E+15,1934-01-01,467,Active
4183,2913,Debit,4.21668E+12,2027-11-01,125,Blocked
4184,6432,Credit,4.02951E+15,1934-07-01,480,Active
4185,2739,Debit,4.70157E+15,2028-06-01,863,Active
4186,5705,Credit,4.17047E+12,2028-04-01,397,Active
4187,861,Credit,3.71752E+14,1934-10-01,883,Blocked
4188,5652,Debit,2.5056E+15,2026-07-01,171,Blocked
4189,4400,Debit,5.16888E+15,2029-07-01,854,Blocked
4190,3696,Debit,4.68703E+12,1931-12-01,686,Active
4191,65,Credit,6.39067E+11,1934-11-01,550,Active
4192,2037,Credit,3.00829E+13,2029-08-01,913,Active
4193,2742,Credit,4.73041E+18,1934-05-01,918,Active
4194,3478,Debit,3.53403E+15,1933-10-01,730,Active
4195,6393,Credit,6.75949E+11,1930-01-01,220,Blocked
4196,2183,Credit,6.01117E+15,2029-05-01,636,Blocked
4197,6034,Debit,3.74005E+14,2028-10-01,742,Active
4198,3866,Credit,4.74177E+12,2026-07-01,390,Blocked
4199,467,Credit,2.6795E+15,1933-02-01,405,Active
4200,4064,Debit,1.8008E+14,2026-01-01,849,Active
4201,4716,Debit,3.43254E+14,1932-08-01,112,Blocked
4202,4882,Credit,3.55889E+15,1931-06-01,533,Blocked
4203,3878,Debit,4.747E+15,2026-01-01,716,Active
4204,2353,Debit,2.26104E+15,2026-03-01,664,Blocked
4205,1411,Credit,4.55644E+15,2025-12-01,575,Active
4206,956,Debit,1.80026E+14,1932-04-01,955,Active
4207,2166,Debit,5.0383E+11,1935-06-01,651,Active
4208,6538,Credit,2.71579E+15,2027-12-01,668,Active
4209,4495,Debit,4.49614E+18,2026-09-01,950,Active
4210,1217,Credit,4.93001E+12,1931-08-01,844,Blocked
4211,5349,Debit,4.21253E+12,1931-05-01,790,Blocked
4212,1820,Credit,4.54569E+15,1934-08-01,648,Blocked
4213,1099,Credit,4.26919E+15,2027-10-01,757,Active
4214,1033,Credit,1.80075E+14,1931-06-01,624,Blocked
4215,122,Debit,3.5416E+15,2027-07-01,497,Active
4216,914,Credit,4.40918E+15,1931-02-01,680,Blocked
4217,5219,Debit,4.52419E+15,2026-01-01,945,Active
4218,290,Debit,6.30487E+11,2025-09-01,515,Blocked
4219,5205,Credit,4.25156E+15,1931-12-01,978,Active
4220,2977,Credit,3.04774E+13,1933-08-01,935,Active
4221,3161,Debit,6.30431E+11,2028-12-01,448,Blocked
4222,5502,Credit,3.55316E+15,1933-09-01,177,Active
4223,4322,Credit,6.01114E+15,1933-01-01,575,Blocked
4224,407,Debit,4.4286E+15,2027-09-01,238,Active
4225,5644,Credit,4.73271E+12,2026-12-01,952,Active
4226,1536,Debit,3.5373E+15,1930-12-01,525,Blocked
4227,4656,Credit,4.67787E+18,1931-10-01,292,Blocked
4228,3078,Debit,4.57986E+18,1934-08-01,507,Active
4229,181,Credit,2.70678E+15,1932-07-01,180,Active
4230,5948,Credit,3.53527E+15,1932-11-01,136,Active
4231,5874,Credit,6.52221E+15,2028-12-01,358,Blocked
4232,6548,Debit,4.73235E+18,1932-06-01,477,Blocked
4233,6999,Debit,60496001839,1932-12-01,797,Blocked
4234,136,Credit,4.0736E+12,2028-11-01,700,Blocked
4235,3979,Debit,3.76381E+14,2028-06-01,179,Active
4236,2065,Credit,4.39912E+18,1934-04-01,539,Active
4237,3186,Debit,3.58648E+15,2027-08-01,761,Active
4238,5653,Debit,3.76227E+14,1934-04-01,394,Active
4239,2491,Debit,2.50034E+15,1931-12-01,458,Active
4240,3166,Credit,6.54346E+15,1934-05-01,360,Blocked
4241,6259,Debit,4.26446E+15,2028-05-01,435,Active
4242,4835,Credit,3.45456E+14,1932-02-01,565,Active
4243,5258,Debit,4.59562E+15,1935-08-01,832,Active
4244,3093,Credit,4.14592E+15,2029-05-01,780,Active
4245,3558,Debit,2.70197E+15,1933-06-01,726,Blocked
4246,5614,Debit,6.50255E+15,2026-05-01,298,Active
4247,6420,Debit,4.20272E+15,2026-07-01,941,Active
4248,4481,Debit,6.5164E+15,1933-08-01,123,Blocked
4249,1998,Credit,6.76222E+11,1935-01-01,949,Blocked
4250,5024,Credit,3.57103E+15,1933-10-01,421,Blocked
4251,4649,Credit,6.0114E+15,2029-10-01,505,Blocked
4252,5023,Credit,2.13105E+14,1930-09-01,432,Active
4253,260,Credit,4.03629E+12,1930-11-01,691,Active
4254,817,Credit,4.98763E+15,1931-12-01,821,Blocked
4255,3441,Credit,4.40955E+15,2028-06-01,308,Blocked
4256,6468,Credit,4.95454E+18,1933-08-01,961,Blocked
4257,1088,Credit,2.26962E+15,2025-11-01,677,Blocked
4258,1235,Credit,4.57573E+18,2027-02-01,630,Blocked
4259,4002,Debit,4.72893E+15,1933-05-01,312,Blocked
4260,36,Credit,2.24051E+15,2029-12-01,995,Blocked
4261,2708,Debit,5.01884E+11,1933-05-01,385,Active
4262,1322,Debit,3.54323E+15,1930-07-01,818,Blocked
4263,5097,Debit,4.54706E+15,1930-12-01,773,Active
4264,5055,Credit,3.05635E+13,1934-05-01,924,Blocked
4265,4651,Debit,2.13103E+14,1935-08-01,517,Blocked
4266,3365,Credit,2.64757E+15,1930-09-01,396,Active
4267,171,Credit,4.09445E+15,1934-01-01,472,Blocked
4268,4748,Credit,4.36354E+12,1931-11-01,133,Blocked
4269,2555,Debit,6.01158E+15,2027-02-01,785,Blocked
4270,2879,Credit,6.01138E+15,1931-06-01,920,Blocked
4271,6998,Debit,3.52472E+15,1935-02-01,298,Active
4272,1570,Credit,2.13159E+14,1930-08-01,378,Blocked
4273,5023,Debit,2.27032E+15,1935-07-01,550,Active
4274,6422,Debit,3.52769E+15,1930-06-01,120,Active
4275,6172,Debit,4.19612E+15,2029-06-01,914,Active
4276,1729,Credit,5.01835E+11,1932-11-01,515,Blocked
4277,4053,Credit,3.5744E+15,1934-04-01,961,Active
4278,1684,Credit,3.53294E+15,1933-01-01,683,Blocked
4279,2693,Debit,3.00143E+13,1933-02-01,875,Active
4280,6825,Debit,3.79656E+14,1935-07-01,108,Active
4281,4059,Debit,3.58093E+15,1931-06-01,145,Active
4282,6810,Credit,3.51489E+15,2027-02-01,120,Active
4283,2815,Debit,4.02245E+15,2027-09-01,438,Active
4284,474,Credit,4.07142E+15,2027-10-01,637,Active
4285,50,Credit,4.09573E+15,1933-09-01,909,Blocked
4286,757,Credit,4.16553E+12,2027-03-01,737,Active
4287,395,Debit,3.02507E+13,2029-05-01,903,Active
4288,6209,Debit,2.13139E+14,1934-03-01,933,Blocked
4289,859,Credit,3.58457E+15,1934-10-01,467,Active
4290,6547,Credit,3.52921E+15,2029-01-01,442,Blocked
4291,3340,Credit,4.7498E+15,1933-08-01,120,Blocked
4292,675,Credit,6.53522E+15,1931-07-01,881,Active
4293,3876,Debit,5.01825E+11,2026-10-01,530,Blocked
4294,5833,Debit,3.47331E+14,1931-02-01,447,Blocked
4295,724,Debit,3.55017E+15,1931-08-01,937,Active
4296,4710,Credit,4.19466E+12,2026-02-01,969,Active
4297,1448,Credit,4.4781E+18,2026-03-01,688,Blocked
4298,4490,Credit,5.01808E+11,1935-05-01,787,Blocked
4299,3114,Debit,3.53418E+15,2026-07-01,990,Active
4300,2226,Debit,4.65623E+12,2029-12-01,123,Active
4301,4186,Credit,4.70506E+12,1930-06-01,319,Blocked
4302,2047,Debit,4.09117E+12,2029-08-01,867,Blocked
4303,6773,Credit,2.58807E+15,1933-09-01,935,Blocked
4304,6475,Debit,1.80063E+14,1932-06-01,700,Blocked
4305,6334,Debit,4.80261E+15,2027-08-01,369,Active
4306,617,Debit,3.54811E+15,1932-11-01,933,Blocked
4307,6372,Debit,6.76206E+11,1930-05-01,330,Active
4308,4677,Credit,4.37511E+18,1935-01-01,997,Active
4309,4850,Debit,4.27541E+15,2026-11-01,728,Active
4310,3380,Debit,5.4991E+15,2026-11-01,533,Blocked
4311,6270,Credit,3.50094E+15,2029-06-01,856,Active
4312,4081,Credit,4.3347E+15,2027-04-01,275,Blocked
4313,3135,Debit,4.003E+15,2029-07-01,417,Blocked
4314,667,Debit,4.01051E+18,1930-04-01,966,Active
4315,4877,Credit,3.51395E+15,2026-01-01,187,Active
4316,5126,Credit,3.71709E+14,2026-12-01,784,Blocked
4317,3491,Credit,6.01151E+15,1935-03-01,695,Active
4318,1288,Debit,4.09541E+15,2025-12-01,783,Active
4319,5677,Debit,2.40794E+15,1933-06-01,199,Active
4320,4172,Credit,6.01105E+15,2028-03-01,874,Blocked
4321,811,Debit,5.55341E+15,2025-09-01,394,Blocked
4322,313,Credit,2.13162E+14,2027-08-01,571,Active
4323,5359,Credit,3.66027E+13,1934-02-01,410,Blocked
4324,3230,Debit,4.93633E+12,2028-05-01,444,Active
4325,2090,Debit,3.53802E+15,2026-08-01,471,Active
4326,6530,Credit,6.30463E+11,2029-08-01,246,Active
4327,1627,Credit,3.51093E+15,2029-03-01,806,Blocked
4328,495,Credit,6.0118E+15,1932-09-01,689,Blocked
4329,684,Debit,4.36698E+18,2028-01-01,752,Active
4330,634,Credit,3.59192E+15,2027-10-01,422,Blocked
4331,871,Debit,6.76103E+11,2026-04-01,170,Blocked
4332,2099,Credit,3.03751E+13,1933-04-01,152,Active
